Batch, S_batch, TimeL, L, T1, E1, T2, E2, T3, E3, T4, E4,
14, 4800, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
14, 7200, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
14, 9600, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
14, 12000, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
14, 14400, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
14, 16800, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
14, 19200, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
14, 21600, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
14, 24000, 163.680000, 0.100000, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 
16, 1, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
16, 2400, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
